"","X","sub1","sub2","cor1","pval1","cor2","pval2","sameSemester"
"1244251","cor",1773592,136704309,0.0896190717669114,0.225079376825706,0.338182587039062,0.0215200790054695,83
"1244317","cor",1773592,228388554,-0.179411742436121,0.412716009784344,0.162535165525377,0.366143003074927,0
"1244322","cor",1773592,228390629,0.136216553036726,0.283151417829573,0.0963320797212561,0.501290806797261,0
"1244675","cor",1773592,353831841,0.116748081785877,0.132960593785583,-0.117812198640254,0.396191684027452,0
"1244676","cor",1773592,353834062,-0.165766395087681,0.0426338350151843,0.0665919775550339,0.741388370897241,156
"1244944","cor",1773592,863032404,-0.11454593729575,0.240063973497354,-0.177517900624182,0.454011490459196,0
"1244945","cor",1773592,864711496,-0.019323809599289,0.864905494785482,-0.0916198669626374,0.606319239736708,0
"1245935","cor",1773597,1773617,0.260921097603424,6.24261037779951e-06,0.311399577664609,0.13854843936875,6
"1245936","cor",1773597,1773632,0.174215281706127,0.155353701566792,0.344410124197372,0.0993414723038219,118
"1245941","cor",1773597,1773727,0.0504872380305997,0.450091342449113,-0.00198823267322969,0.992308978962497,0
"1246018","cor",1773597,1774547,0.187417096187332,0.0395454072458624,-0.0523365400237326,0.826544931653833,151
"1246135","cor",1773597,1775782,0.0760919463539931,0.384019192187337,-0.152823123852001,0.333939502422398,36
"1246179","cor",1773597,1776477,0.194633278250469,0.0920259485129987,0.233783786580583,0.260695440466093,147
"1246237","cor",1773597,1777092,0.138730972094455,0.490127926580119,0.119088615419112,0.312207840022496,30
"1246521","cor",1773597,47520698,0.423671343448755,0.049428556367725,0.251770210704805,0.0414212927083286,270
"1246916","cor",1773597,136703631,0.211903711607868,0.00696481468675617,-0.145603488459373,0.487393418962579,78
"1246917","cor",1773597,136704168,0.227402012683215,0.00147061813968228,0.400161810379139,0.0649880693226132,33
"1248602","cor",1773617,1773632,-0.0379451203446997,0.781280410890166,0.0522028616460525,0.629071687385385,4
"1248610","cor",1773617,1773752,-0.0344067670035741,0.830889620743742,-0.0838548650051745,0.659536394551883,0
"1248620","cor",1773617,1773822,0.410408486665126,0.0300629145261413,0.216860706860066,0.358420160262788,76
"1248636","cor",1773617,1774027,0.368478450298668,0.00252635085536117,0.288284154344281,0.115779457860058,8
"1248657","cor",1773617,1774287,-0.0747594076907507,0.694596347207477,0.273680266440125,0.0570651576416099,0
"1248684","cor",1773617,1774547,0.0466501503543688,0.559279022786706,0.0663395620710843,0.383065413887636,23
"1248787","cor",1773617,1775602,0.0818574032134994,0.378202354637222,0.0543639720552606,0.625458223972407,106
"1248801","cor",1773617,1775782,0.0660665939364297,0.509422109979681,0.138849246899737,0.17728450177867,104
"1248837","cor",1773617,1776412,-0.0454176752665917,0.798681335643295,-0.20691324988779,0.290762509249648,0
"1248845","cor",1773617,1776477,0.0167548316120542,0.862713514474035,0.167349001170802,0.0227954567006373,32
"1248918","cor",1773617,2208445,0.116747606110887,0.424363769086192,0.0545806330948727,0.268435432142449,18
"1248919","cor",1773617,2208536,0.196878733479613,0.153604837978329,1.13213365580706e-20,1,0
"1249006","cor",1773617,4147873,0.132415532990175,0.349386633712842,0.155602437699115,0.0759460243873009,33
"1249030","cor",1773617,4151954,0.184637094549055,0.177179823856921,0.143729560496127,0.290596567554988,21
"1249044","cor",1773617,22830370,0.206065830385893,0.38341270485434,0.0112001255854723,0.961569711796169,189
"1249045","cor",1773617,23325791,0.232913981334148,0.00952745398546018,-0.029826494715796,0.714373088013647,3
"1249185","cor",1773617,47390229,-0.107329825033342,0.380052088310355,0.057486010292559,0.665400771307622,10
"1249186","cor",1773617,47458421,0.322650972305092,0.00875868539438621,0.0666214432697613,0.583713817381316,129
"1249187","cor",1773617,47520698,0.112464311423107,0.60082605314822,0.0914349146762074,0.109846225337413,28
"1249582","cor",1773617,136703631,0.346480093482495,0.000582672688663129,0.0746186644876479,0.380917682085444,148
"1249583","cor",1773617,136704168,0.170202682379462,0.0567272099602982,-0.046703525591172,0.646203203092452,179
"1249584","cor",1773617,136704309,0.0984856314919749,0.329636310903808,0.215500482565127,0.029611289066538,153
"1250008","cor",1773617,353831841,-0.357775580909278,0.0937079460254227,-0.0184897260130645,0.921357270826511,143
"1250009","cor",1773617,353834062,0.0758535055400486,0.318427463552403,0.21408258558252,0.0427513417279258,25
"1250216","cor",1773617,830901136,0.207165214685574,0.299816298713843,-0.0455128257545162,0.814647830954011,3
"1250718","cor",1773617,1680050992,0.369764350316083,0.000152928119321448,0.193128613183122,0.15004393185866,19
"1251056","cor",1773617,1889181461,-0.00122018471602636,0.995279953277179,-0.103920033319255,0.318879485066073,0
"1251140","cor",1773617,1932629392,0.0996759818067337,0.593688963133294,-0.044534633322277,0.793532977528768,0
"1251272","cor",1773632,1773727,0.0786708996630986,0.539957171354596,0.114672490613135,0.458569983070882,5
"1251285","cor",1773632,1773822,0.486098460367209,0.00127227717025699,-0.261483155016383,0.129187892336547,18
"1251287","cor",1773632,1773877,-0.216426326418909,0.278238103966685,-0.00839802568827298,0.96486930386954,0
"1251290","cor",1773632,1773907,0.112127386431415,0.610494882158417,0.689150949097557,0.000275848680051597,44
"1251301","cor",1773632,1774027,0.231175629179332,0.0639083808837042,-0.152751779306381,0.44686962739644,92
"1251342","cor",1773632,1774487,-0.178000417536625,0.428056856626199,-0.0264690924367965,0.887599783560386,69
"1251349","cor",1773632,1774547,-0.0196687614176789,0.916359372209573,0.445192046783329,0.0120847480101313,78
"1251452","cor",1773632,1775602,0.0649140974901714,0.694604997147763,0.342283476839971,0.109883960137367,31
"1251466","cor",1773632,1775782,0.139037359923558,0.330530250389111,0.0780276637131865,0.618946608369289,38
"1251477","cor",1773632,1776027,0.158564737516681,0.362934615581658,-0.081464221911724,0.546895924656335,0
"1251480","cor",1773632,1776062,0.132243110130884,0.435255381348773,0.161613983689126,0.353659297710269,21
"1251514","cor",1773632,1776542,0.125938330435178,0.50724706518558,0.65248826384012,0.000997361877663132,0
"1251566","cor",1773632,1777082,0.137403486254913,0.373776335656858,0.318529986487356,0.0546784165918949,5
"1251575","cor",1773632,1777227,0.261129242619819,0.113295931541368,0.24805919229611,0.117867503069006,0
"1251585","cor",1773632,2208772,0.30699607077866,0.00973752435882289,0.30412247322631,0.0502162757676178,8
"1251592","cor",1773632,2214318,0.160779457619173,0.063480257389901,0.215141870942239,0.00597087974754017,0
"1251700","cor",1773632,4650607,0.307539443387391,0.00651272054032505,0.304653557796374,0.00538779154446606,0
"1251708","cor",1773632,22830254,0.433646332660623,0.011696648066904,0.345134244981317,0.0910859794786825,0
"1251709","cor",1773632,22830370,0.479437665916538,5.8952187381905e-07,0.240960665599298,0.0174272472748078,0
"1251722","cor",1773632,23814849,0.185920423518074,0.22692333489978,0.497827887995063,0.00171699461692645,28
"1251738","cor",1773632,24002556,0.0628744318534821,0.765265940504285,0.468663909134175,0.00783040224582015,0
"1251739","cor",1773632,24002581,-0.00580792644537469,0.973994180717455,0.330183977477727,0.0286013004592996,105
"1251741","cor",1773632,24005195,-0.0486168191339398,0.740094209366312,0.0715605032607703,0.644363854301296,92
"1251835","cor",1773632,44988934,0.235275185641737,0.0837849597668797,0.398246989584703,0.00236720144149526,0
"1251836","cor",1773632,44989122,0.177654995594277,0.222001200516022,0.362205559580273,0.0234555136564515,8
"1251837","cor",1773632,44989223,0.0735035858181257,0.426938547647137,0.121431443706566,0.184576018167863,0
"1251853","cor",1773632,47520714,0.421720768783448,0.000307410633300354,0.191192372762653,0.311498869763235,0
"1251859","cor",1773632,47572529,-0.0832899713781756,0.685834617272116,0.27206269961967,0.0406270003396856,117
"1251861","cor",1773632,47573939,-0.103498510341639,0.431312151388111,0.344302984414128,0.0154149692384242,9
"1252038","cor",1773632,72495894,-0.00500328448351732,0.966728676191379,0.188428846629895,0.123844122830774,11
"1252039","cor",1773632,72495962,-0.111321479593208,0.477278286008698,0.365704863810315,0.00320460529185376,97
"1252042","cor",1773632,72509161,0.674472028199604,0.000300837387736934,0.335033869418939,0.0654184180238219,0
"1252102","cor",1773632,126737053,0.579961718451767,0.00237503108792791,0.287692435655581,0.183146231848641,0
"1252103","cor",1773632,126854434,0.262482981333839,0.140017317849783,0.0463535582802067,0.79146088284726,0
"1252247","cor",1773632,136703631,0.465643965412421,0.000387901696896887,0.346918335790157,0.0210484684432631,47
"1252248","cor",1773632,136704168,0.3496144429258,0.00888651071019586,0.0958230625464217,0.608106475436699,32
"1252249","cor",1773632,136704309,0.0889595030048335,0.451013493033981,-0.00816343530862788,0.963453066924526,26
"1252579","cor",1773632,338340784,0.394200416647939,0.0418878490818912,0.427385773001987,0.00932581479070496,9
"1252598","cor",1773632,348637209,0.443576326090661,0.000191226630517172,0.29243991579819,0.0790178840600455,0
"1252673","cor",1773632,353831841,-0.369315419267662,0.013619288862013,0.0833950229945495,0.673096469694278,0
"1252674","cor",1773632,353834062,-0.299806084724324,0.0189051416720563,0.45696366318744,0.0165641571457771,63
"1252734","cor",1773632,380690154,0.223886566037712,0.164898305667703,0.11372270982407,0.605392432322964,0
"1253975","cor",1773647,1774162,0.126560061635945,0.0941734060549698,0.0955600177998777,0.479504789433002,0
"1254027","cor",1773647,1774657,0.414742886385746,0.0182646026863798,0.4358791123506,0.048246132475989,0
"1254132","cor",1773647,1775867,0.000597516405356299,0.995669692233558,0.0291283586924488,0.890070968496099,90
"1254156","cor",1773647,1776317,0.151730495607222,0.168268883362622,-0.0372032665902162,0.826956170061121,6
"1254923","cor",1773647,146861779,0.211781157285618,0.148447985359634,0.319698404729162,0.0135770934150579,92
"1254984","cor",1773647,228390629,0.546622941465192,0.0103459536557322,0.230561864570561,0.278406041961623,0
"1255337","cor",1773647,353831841,-0.228465482147701,0.0442337605792655,0.31045548400821,0.0653545072414964,0
"1255528","cor",1773647,824162953,0.245065008853409,0.259724923254657,0.551460246327958,0.00780479643852061,0
"1255530","cor",1773647,824167805,0.290905891218947,0.149364267373278,0.146579026946503,0.526069279951778,0
"1259260","cor",1773677,1773682,0.41677772221754,3.34082926630342e-29,0.324042902658493,0.06581177999421,0
"1259315","cor",1773677,1774322,0.372870180836238,7.70674689678204e-18,0.19590977625489,0.347967867578301,0
"1259316","cor",1773677,1774327,0.239751326446056,0.000690603672626349,-0.26879120370871,0.0540062082910691,423
"1259347","cor",1773677,1774612,0.198408871277736,0.0721612841555469,-0.274129851665343,0.0717512099650102,441
"1259427","cor",1773677,1775427,0.240394791200375,0.0159890266066465,0.212670275226039,1.20739755586304e-09,0
"1259428","cor",1773677,1775437,0.146333055276645,0.281853969101167,0.158072247732197,0.000334378596419782,279
"1259429","cor",1773677,1775452,0.220731762267571,0.000335301002702318,0.288287194647361,0.122363374899096,360
"1259445","cor",1773677,1775642,0.310251975991353,1.4155388255059e-10,-0.0670499142961749,0.689180857625663,455
"1259641","cor",1773677,4144900,0.377917470661743,1.27757635557266e-11,0.501661381706013,1.03576279943776e-09,1
"1259883","cor",1773677,47987718,0.416492934195475,1.57284710586718e-24,0.300691131914574,0.100244531708283,48
"1259990","cor",1773677,71855072,0.320730690130792,0.000187778764346196,0.455382321836022,3.65144501908173e-46,1
"1260529","cor",1773677,250986010,0.37741391133373,6.94561648831421e-06,0.0129573357125911,0.955545652665419,246
"1261312","cor",1773677,1661374484,0.364031493522123,0.000228917856139822,0.616826633534604,4.53840804596228e-38,0
"1261975","cor",1773682,1774317,0.0703715061575956,0.732650335519156,0.193777683517678,0.0434920187568182,0
"1261976","cor",1773682,1774322,0.418220685402095,1.48430922960482e-10,0.302479381005731,0.141656645445845,355
"1261977","cor",1773682,1774327,0.198081418410993,0.0123196020600953,0.110122948712624,0.0266863162252167,0
"1262090","cor",1773682,1775452,0.0556430082366992,0.623968724253121,0.389100982629792,1.94160921035321e-15,246
"1262106","cor",1773682,1775642,0.0315659880571906,0.812397457206989,0.319212136533832,8.7670287699038e-13,245
"1262544","cor",1773682,47987718,0.489110548400759,3.65183507664028e-17,0.546888978794381,3.84549063347869e-07,366
"1263190","cor",1773682,250986010,0.283450557480973,0.160554148628384,0.274468340832537,3.68669797995932e-06,176
"1264585","cor",1773727,1773752,0.0223571984957652,0.880109042939762,0.283728782742229,0.109569208345245,0
"1264586","cor",1773727,1773772,0.44605391700144,0.0105028807435986,0.470332641954217,0.0203755851560748,1
"1264611","cor",1773727,1774027,0.532434292980757,2.01676848394885e-05,0.519671069309996,0.000589196158011176,1
"1264632","cor",1773727,1774287,0.263935033185723,0.183424591229018,0.0669192887649972,0.624110353183519,0
"1264659","cor",1773727,1774547,0.262536148683631,0.00559141184932896,0.191128117583617,0.0465002453398822,2
"1264762","cor",1773727,1775602,0.591809891607317,7.95511129846105e-07,0.539472229722662,3.67756221176827e-05,103
"1264776","cor",1773727,1775782,0.212344640539835,0.142974451139708,0.242902410658833,0.0858891961969814,46
"1264812","cor",1773727,1776412,0.268205716118499,0.0653096579015938,0.26963445307176,0.117250969691479,1
"1264820","cor",1773727,1776477,0.176755354582891,0.131936287682522,0.26226340937548,0.00463335410931895,0
"1264878","cor",1773727,1777092,0.417581356968726,0.0194193147845431,0.254597362329092,0.0166759810168152,1
"1264894","cor",1773727,2208536,0.0954596525418137,0.500835592420011,0.304657310798451,0.0559482489686243,11
"1264981","cor",1773727,4147873,0.430502033630214,0.00115658814099321,0.290446693141737,0.0189220949949092,0
"1265020","cor",1773727,23325791,0.274815858493122,0.0043586995083516,0.168095774791535,0.128754577937576,0
"1265160","cor",1773727,47390229,0.316486316553857,0.0236579237490461,-0.284380554361945,0.142465054278651,0
"1265161","cor",1773727,47458421,0.292069877656236,0.048886722730856,0.0418955143218658,0.81113622401804,48
"1265557","cor",1773727,136703631,-0.0845194198687455,0.640038991755653,0.321071817908938,0.0096862732767602,79
"1265558","cor",1773727,136704168,0.122926381572548,0.280463818880025,0.375201602165415,0.0314318532550006,71
"1265559","cor",1773727,136704309,0.449611140441017,0.00152148776332101,0.111762228514198,0.638992859011305,50
"1265984","cor",1773727,353834062,-0.146610739697708,0.243861670791595,0.336418340234608,0.100112745320537,0
"1270132","cor",1773747,1776442,-0.184062935741955,0.437262234800655,0.409723046115024,0.00423618834192099,98
"1272585","cor",1773752,1774027,-0.117310834742487,0.622326384531947,-0.246024943688677,0.295749024158081,18
"1272737","cor",1773752,1775607,-0.20875475678438,0.377098014552209,0.143840170000003,0.53391263873101,0
"1272869","cor",1773752,2208772,-0.0264560737333507,0.887654719495758,-0.198911431635314,0.310230436800801,0
"1273137","cor",1773752,47520714,0.211818774211351,0.309407716128632,0.474950407355585,0.00522251086310054,0
"1273244","cor",1773752,71544008,0.0298242504255778,0.892544463993005,-0.10870671023734,0.63012688288678,0
"1273532","cor",1773752,136704168,0.0502386773603071,0.828784084658738,-0.18409630380993,0.400414700314611,19
"1275793","cor",1773772,47520714,0.54997194092287,0.0119950295533033,0.309375925785681,0.150861487932502,0
"1277873","cor",1773777,1773787,0.109965450248843,0.357807863850347,0.37742528461766,7.12705309286828e-40,124
"1277874","cor",1773777,1773792,0.28456641686308,0.167990598938969,0.299316568575165,1.66558260350986e-05,1
"1277887","cor",1773777,1773962,-0.184744309303865,0.366261950724168,-0.125439305316411,0.533002247610467,0
"1277903","cor",1773777,1774102,0.108220106119767,0.569196438828671,0.344713313644699,4.29097104186666e-16,0
"1277923","cor",1773777,1774332,0.249594031768421,0.228884706236507,0.237527282754526,1.33184936161843e-10,0
"1277946","cor",1773777,1774562,0.268949824163085,5.5338080641451e-05,0.379588659646742,6.35246664370542e-34,96
"1277947","cor",1773777,1774567,0.243784695298238,1.72023424799067e-06,0.269690192589885,0.00371099678800665,463
"1277952","cor",1773777,1774607,0.557328633992538,0.0086706753759025,0.164924373190552,0.0927093074854299,1
"1277966","cor",1773777,1774712,0.496581263633828,1.92000984452428e-05,0.571647673642858,1.6332765079966e-27,0
"1277967","cor",1773777,1774717,0.507607265773183,1.58997683151464e-05,0.314910662552218,0.0151289151255861,235
"1277976","cor",1773777,1774782,0.171246993641936,0.00132073758461103,0.218558664662474,4.34285565205865e-05,1344
"1278021","cor",1773777,1775277,0.370596738960044,0.000276450956746665,0.335362262158935,2.44393334607681e-34,123
"1278024","cor",1773777,1775332,0.542607272930787,0.00418379946099861,0.386263493858614,0.0423263464743941,0
"1278025","cor",1773777,1775337,0.301701699842864,0.142734374277486,0.259424337128323,0.269366251071737,0
"1278033","cor",1773777,1775427,0.331443754901314,3.73765976487249e-36,0.467225828418716,5.60840065057611e-287,2
"1278034","cor",1773777,1775437,0.310987726982193,4.49987933369233e-27,0.185923784654731,1.60222791721232e-08,4164
"1278035","cor",1773777,1775452,0.24673990786803,5.62895404141367e-52,-0.0542561132043406,0.742876046843846,0
"1278051","cor",1773777,1775642,0.283498253706286,1.59448149082233e-84,0.240580213379869,0.124851327455942,3
"1278055","cor",1773777,1775692,0.432496918670802,4.03999379065391e-11,0.476094343614662,9.19268624271257e-30,618
"1278083","cor",1773777,1776112,0.268371358393839,0.00969372202226569,0.151874269481635,0.0480334439205869,2
"1278093","cor",1773777,1776367,0.20415394504588,0.0125111383667773,0.331455911496456,7.00246048330606e-06,658
"1278094","cor",1773777,1776372,0.294690241650632,6.88070740793267e-09,0.40213526763279,1.78666692070133e-16,826
"1278113","cor",1773777,1776592,0.272681782860428,7.6414111305326e-17,0.268729778366121,0.00777892979538209,323
"1278176","cor",1773777,2207995,0.431513954416766,0.0352515415344328,0.531584570570597,7.87194645485523e-13,0
"1278235","cor",1773777,3115958,-0.0470510916105732,0.481556908845284,0.224983655454671,0.00105611485081169,624
"1278263","cor",1773777,4146612,0.336993618372108,0.00223814011856321,0.145526521593896,0.0184307016899704,944
"1278268","cor",1773777,4148417,0.29884366063509,0.000112068534510754,0.398036673672467,1.04640514559741e-24,185
"1278269","cor",1773777,4148677,0.30642164352978,0.00297103116186854,0.467932752700074,9.26561706061798e-28,0
"1278415","cor",1773777,29870604,0.0723277085069697,0.545995548303624,0.202087562798447,9.47867797544444e-11,0
"1278525","cor",1773777,52150910,0.107866036363224,0.0968818080257497,-0.0936926801984019,0.430444941553978,0
"1278618","cor",1773777,72257890,0.412192073542913,7.24044581855817e-21,0.53488432523086,9.11231942348506e-185,2
"1278628","cor",1773777,72270661,0.353722229268864,5.67440058018332e-10,0.30894140044602,3.69465939438884e-06,1063
"1278672","cor",1773777,85594280,0.281688937092627,0.172520326677233,0.272585058064038,6.39408747391956e-14,0
"1278857","cor",1773777,158989710,0.479343585232275,4.91804417052986e-11,0.604567424073155,7.49841327136722e-105,0
"1278968","cor",1773777,231606915,0.311783240323617,7.93208810102379e-16,0.519940402398141,7.80051514638871e-05,226
"1278969","cor",1773777,231607233,0.600355309411372,0.000137505606919064,0.479643068811299,1.62655332368915e-17,0
"1279003","cor",1773777,234835654,0.272654607415058,0.231785122368525,0.296165999145891,5.70580931221892e-10,0
"1279004","cor",1773777,234835709,-0.0732222521151467,0.671274721420571,0.171116846420984,8.79500845503207e-05,1
"1279007","cor",1773777,234835887,-0.0933701630995034,0.671752637497858,0.197509784970609,0.0161198976331837,425
"1279011","cor",1773777,234860451,-0.317475681157774,0.076628982391491,0.121676031752353,0.193210866902308,434
"1279341","cor",1773777,405237425,0.244349319041951,0.0158632206504154,0.418380956877267,6.7603170566249e-05,88
"1279442","cor",1773777,784632988,0.399276417087688,0.00278164451190267,0.311432535888816,0.00439893179013963,336
"1279444","cor",1773777,784634759,0.467394011426905,7.38255607558117e-06,0.494874012752051,1.06100700352226e-11,0
"1279445","cor",1773777,784634863,0.317864112842299,0.0216563220957736,0.0881150255338433,0.682226070711126,121
"1279446","cor",1773777,784635267,-0.164907083783356,0.228917867048864,0.232328498303285,3.14883713790074e-06,0
"1279447","cor",1773777,784635773,-0.0244252105229599,0.916303043606087,0.241977954555536,0.0223357524339673,300
"1279448","cor",1773777,784636115,0.445519654154295,0.0429658397593911,0.0871544312558658,0.419419319313624,299
"1279449","cor",1773777,784637359,0.36571868601114,0.0172299520658287,0.450151152506919,2.87400802631523e-26,0
"1279450","cor",1773777,784637613,0.386367721871172,0.0836192201059556,0.240832192198847,0.0222213101447208,299
"1279468","cor",1773777,824222877,0.319318257812599,7.51383992141304e-06,0.378578392282751,1.92988549172246e-06,775
"1279469","cor",1773777,824225311,0.280541994426557,7.11405083267215e-05,0.304618692908887,0.000116312137015522,780
"1279470","cor",1773777,824237798,0.0254995656811102,0.908056592607539,0.138954130086027,0.00477014855297802,0
"1279752","cor",1773777,1580215248,0.265693259834519,0.163604311174756,0.453360921751618,8.10536844148201e-05,0
"1279817","cor",1773777,1581729904,0.140975380179253,0.379309456822395,0.197601299711986,0.0253671250335424,0
"1279888","cor",1773777,1657415100,0.568036076534394,2.1456955663294e-10,0.483063464718612,1.93656754963997e-14,0
"1279889","cor",1773777,1657415175,0.577103241126508,2.58980919991413e-08,0.702295567083511,0.00038621975713917,227
"1279891","cor",1773777,1657417551,0.60056558577292,9.92553616287498e-07,0.703860945161791,2.44989204524824e-18,0
"1279892","cor",1773777,1657417886,0.388324236518881,2.18683416064627e-16,0.377423161223107,5.93802307246304e-37,0
"1279894","cor",1773777,1657419561,0.47512325556393,1.05031469867753e-09,0.391592289954689,1.79497403103334e-05,849
"1279895","cor",1773777,1657719640,0.251237329858979,0.108509611005418,0.36250857152907,4.56835656235764e-17,0
"1279896","cor",1773777,1657719663,0.203202201107754,0.227724642730742,0.00406301065753044,0.967997899274232,398
"1279898","cor",1773777,1657719952,0.174171478818573,0.0395798796049278,0.496038488651608,2.01598411658344e-82,0
"1279919","cor",1773777,1661986440,0.499305903571868,1.04954319986114e-10,0.540120035403017,1.40698869826893e-73,0
"1279952","cor",1773777,1676846587,0.273576246882852,4.2594254445845e-09,0.578152213664583,9.74707750180589e-43,0
"1280095","cor",1773777,1757757078,-0.0979217873509087,0.672825044990795,0.132432427787646,0.485413152688987,125
"1280393","cor",1773777,1927284144,0.224267223935725,0.182068317029152,0.327612725451662,7.72152544315867e-12,0
"1280528","cor",1773787,1773792,0.218509373194534,0.000167583852882817,0.358381780076057,2.33289719485716e-09,555
"1280557","cor",1773787,1774102,0.200406280670674,2.16123117343285e-10,0.175565383885202,1.50718338426125e-08,1842
"1280606","cor",1773787,1774607,0.470875732942267,5.82821164861866e-18,0.282997234795476,0.0176041521956553,97
"1280675","cor",1773787,1775277,0.27343044951705,9.04337864104423e-40,0.295341131821693,2.6581860183946e-42,3616
"1280737","cor",1773787,1776112,0.0798837250285203,0.202691263331374,0.0276549056199594,0.689597904335135,349
"1281069","cor",1773787,29870604,0.0911648595133866,0.00011945881232556,0.128374013666516,1.00868348304028e-07,3180
"1281326","cor",1773787,85594280,0.436151722178015,9.51430333061374e-64,0.434792042393239,2.63683465374154e-60,2545
"1283328","cor",1773792,1775277,0.284855000671571,2.37716003352168e-07,0.104820800209616,0.0703085005545997,615
"1283390","cor",1773792,1776112,0.102227751853236,0.558979727292091,-0.127033958259053,0.573195112768388,77
"1283722","cor",1773792,29870604,0.0278220336067134,0.680135227925987,0.06744224261938,0.291076061068593,532
"1283979","cor",1773792,85594280,0.231552983063374,0.00260493650733921,0.177122851148704,0.0147609209677454,402
"1285835","cor",1773797,1773802,0.502341530195288,1.51496112785529e-139,0.443266855686244,4.48661456760113e-22,8
"1285846","cor",1773797,1773962,0.0721755727234734,0.149109226330327,0.184596046973657,0.000624623305388968,1451
"1285847","cor",1773797,1773967,0.200440827998159,6.42575154949641e-16,0.00729538347984349,0.902751883973866,0
"1285914","cor",1773797,1774642,0.319662244592284,5.30146364826633e-11,0.347845910350282,2.32334426668119e-10,1470
"1285915","cor",1773797,1774647,0.381752959356392,4.09917494161064e-57,0.21052774894008,0.000534582183289759,0
"1285983","cor",1773797,1775332,0.221286846347839,7.31823801497661e-06,0.278302891652017,1.98557115840279e-07,1439
"1285984","cor",1773797,1775337,0.405107349689577,1.36752668217969e-64,0.328339417994723,6.40029512690322e-09,0
"1285992","cor",1773797,1775427,0.489565780282942,9.39314918248825e-14,0.428974710530373,1.40868500270053e-11,662
"1285993","cor",1773797,1775437,0.509179152314109,2.20264892931591e-31,0.290784955369333,0.000468681463483114,3
"1286015","cor",1773797,1775697,0.621914775012973,7.40686862096184e-10,0.62855243102228,1.53775483702679e-16,497
"1286016","cor",1773797,1775702,0.525189892774024,3.28658342332888e-32,0.573159385930602,2.3210170379537e-12,2
"1286963","cor",1773797,234835709,0.037893303555763,0.787632644637186,0.291955790647095,0.0261645331066199,157
"1286964","cor",1773797,234835739,0.195535185821347,0.0230398945586768,0.156670607372608,0.173604687078453,108
"1286966","cor",1773797,234835887,0.263744822545375,0.000265045033286717,0.0750871114050094,0.585863156415743,0
"1286969","cor",1773797,234836188,0.30021954616944,0.136182114469895,0.129040566745188,0.387336271197458,175
"1286970","cor",1773797,234860451,0.198885825699709,0.00531436540182794,0.191016695029048,0.136964801591867,0
"1287297","cor",1773797,405236970,-0.262465077459927,0.215333348457922,0.127981437793416,0.41925555815254,102
"1287300","cor",1773797,405237425,0.274947146113594,0.012422429469149,0.0774548547897556,0.695238569380154,18
"1287370","cor",1773797,444490609,0.119702797020396,0.165114603378,0.00201746411193697,0.988448324105113,0
"1287501","cor",1773797,898386707,0.13207727614099,0.236872696991334,0.272908804171286,0.159992704373508,0
"1287590","cor",1773797,1308833250,0.205206178282892,0.136603464807864,0.326453516631491,0.0839184687185916,0
"1287715","cor",1773797,1580215714,0.341944718821958,0.00135988566457425,0.678642134399799,9.9788882169774e-05,0
"1287717","cor",1773797,1580215909,0.171558937369722,0.248889346870633,0.176188158444894,0.421299909233077,0
"1287851","cor",1773797,1657417886,0.440068495464689,7.7926871784807e-05,0.393995075084829,2.26832618999446e-06,497
"1287857","cor",1773797,1657719952,0.433830214724621,1.00707421125349e-05,0.536511860220678,7.02564890936898e-12,495
"1287860","cor",1773797,1658044571,0.523374353948485,2.43196669174511e-13,0.519327143989111,1.76909584155975e-10,618
"1287861","cor",1773797,1658051971,0.563382439478823,3.90743984651151e-41,0.455373735833183,2.20573773094939e-07,5
"1287862","cor",1773797,1658061639,0.580579505697755,6.95011012034598e-17,0.498137911188331,1.0535454286918e-09,621
"1287863","cor",1773797,1658093326,0.576079152954454,4.42692873264782e-43,0.468611105011327,6.74629886779036e-08,7
"1288060","cor",1773797,1757761748,0.602469632434559,5.46121845231414e-08,0.290804729696926,0.213544988921738,0
"1288062","cor",1773797,1757832994,0.304059963051154,0.00419406633808141,-0.0311199875637925,0.885222497540245,0
"1288363","cor",1773797,1932970148,0.637893000182687,1.05347536883519e-17,0.563816008513983,2.45866859590617e-05,2
"1288497","cor",1773802,1773962,0.142651915804835,0.0064064313301974,0.188282707848705,4.25601464085542e-14,0
"1288498","cor",1773802,1773967,0.0933027787778571,0.085827353034904,0.00770031597509142,0.90071249358459,1227
"1288565","cor",1773802,1774642,0.469258446034552,1.70441156308027e-21,0.569737365381304,1.7402944447985e-136,1
"1288566","cor",1773802,1774647,0.407891390877398,3.49982387019981e-15,0.410063176177222,1.61996190054116e-11,1248
"1288634","cor",1773802,1775332,0.373759123689949,1.20681160667252e-13,0.475604721435135,1.58252279456509e-89,0
"1288635","cor",1773802,1775337,0.389923843176664,6.68982900790034e-14,0.356188375451866,9.73041987516117e-10,1241
"1288638","cor",1773802,1775352,0.202695661149045,1.13443610892669e-07,0.385140227370216,0.0630974558827746,0
"1288643","cor",1773802,1775427,0.208474077169748,0.00535973230747476,0.560061501853293,4.08574342310175e-49,3
"1288644","cor",1773802,1775437,0.168700510803258,0.104077310968942,0.204919999682306,0.0273401417060515,347
"1288666","cor",1773802,1775697,0.276814457338654,0.0307991188772354,0.561205676633293,2.42287574817058e-31,1
"1288667","cor",1773802,1775702,0.301878423654043,0.0491387755991613,0.347620353774464,0.00866228373981314,293
