Source,Target
47847929,1774377
1774377,47848061
47865556,1774377
1774377,47865578
1774377,47865593
1774377,80956652
1774377,80956661
1774377,234835709
1774377,234835887
1774377,234860451
1774472,1774387
1774677,1774387
1774762,1774387
1774797,1774387
1774387,1776662
1774422,1775182
1775912,1774422
1774462,1774487
1774462,80958519
1774472,1774662
1774472,1774677
1774472,1774687
1774472,1774697
1774472,1774762
1774472,1774797
1774472,1774807
1775462,1774472
1774472,1775667
1774472,1775757
1776112,1774472
1776557,1774472
1774472,1776662
1774472,1776897
2328456,1774472
1774472,126999599
1774472,127006741
1774472,132218697
1774472,137356530
1774472,788996374
1774472,1515990944
1774472,1771652313
1776027,1774487
2214318,1774487
4650607,1774487
22830370,1774487
44989223,1774487
47573939,1774487
1774512,47980922
24166690,1774532
24166690,1774537
1774547,1775602
1774547,1775607
1774547,1775782
1776062,1774547
1774547,1776477
2208536,1774547
1774547,2208772
4147873,1774547
4151954,1774547
1774547,22830254
1774547,22830370
1774547,23325791
47458421,1774547
1774547,47520714
1774547,71544008
136703631,1774547
136704168,1774547
136704309,1774547
1774547,353831841
1774547,353834062
380690154,1774547
863032404,1774547
1774547,864711496
1774547,1716314736
1774547,1756983906
1889181478,1774547
24166690,1774552
1774562,1774567
1774712,1774562
1774717,1774562
1774562,1775427
1774562,1775437
1775692,1774562
1774562,3115958
1774562,4146612
1774562,4148677
234835887,1774562
1774562,824222877
1774562,824225311
1657417551,1774562
1657719952,1774562
1774562,1676846587
1774712,1774567
1774567,1774717
1775427,1774567
1774567,1775437
1775642,1774567
3115958,1774567
1774567,4148677
231606915,1774567
231607233,1774567
1774567,824222877
1774567,824225311
1775452,1774577
1774587,1775427
4148417,1774587
72257890,1774587
1774972,1774592
1775277,1774607
29870604,1774607
85594280,1774607
1774612,1775642
1774617,1775452
1774617,1775637
1774617,1776067
2228866,1774617
1774642,1774647
1775332,1774642
1774642,1775337
1775427,1774642
1775437,1774642
234835709,1774642
234835739,1774642
1774642,234835887
1774642,234836188
1774642,234860451
1774642,405236970
1774642,444490609
898386707,1774642
1774642,1308833250
1580215714,1774642
1657719952,1774642
1774642,1757757070
1757757078,1774642
1757757094,1774642
1757761712,1774642
1774642,1757761741
1774642,1757832994
1769357011,1774642
1774642,1769362835
1775332,1774647
1774647,1775337
1775352,1774647
1775427,1774647
1776797,1774647
1774647,234835709
234835739,1774647
234836188,1774647
1774647,405236970
1774647,405237425
1774647,444490609
1769357011,1774647
1769362835,1774647
1774652,1775372
1775477,1774652
1774652,1775482
1775497,1774652
1774652,1775507
1774652,1775532
1775642,1774652
1774652,1776397
3855141,1774652
1774657,1775867
1774657,146861779
1774657,1657739114
1774677,1774662
1774662,1774762
1774797,1774662
2328456,1774662
128319867,1774662
1774662,1499247990
1774687,1774677
1774677,1774697
1774762,1774677
1774797,1774677
1775462,1774677
1775667,1774677
1774677,1775757
1774677,1776112
1776557,1774677
1774677,1776662
1774677,1776897
2328456,1774677
1774677,126999599
127006741,1774677
128319867,1774677
1774677,132218697
137356530,1774677
1774677,788996374
1774677,1515990944
1774762,1774687
1774797,1774687
1774687,1774802
1775452,1774687
1774687,1775462
1775642,1774687
1774687,1775667
1775757,1774687
1776112,1774687
1774687,1776557
1774687,1776597
1776892,1774687
1774687,2328456
126877750,1774687
784633734,1774687
787366356,1774687
1771703752,1774687
1775642,1774692
1776422,1774692
1776442,1774692
1774762,1774697
1774797,1774697
128319867,1774697
1774702,1775437
1774712,1774717
1775427,1774712
1775437,1774712
1774712,3115958
1774712,4146612
1775427,1774717
1775437,1774717
3115958,1774717
1774722,1775437
1775642,1774722
1776422,1774727
1776442,1774727
1774727,22827171
1775782,1774732
1774747,1775867
1774797,1774762
1775462,1774762
1775667,1774762
1775757,1774762
1776112,1774762
1776557,1774762
1774762,1776662
1774762,1776897
2328456,1774762
1774762,126999599
1774762,127006741
1774762,132218697
1774762,137356530
1774762,788996374
1774762,1499247990
1774762,1515990944
1774762,1771652313
1775427,1774782
1774782,1775437
1776112,1774782
1776367,1774782
4148417,1774782
52150910,1774782
72257890,1774782
158989710,1774782
784632988,1774782
1774782,784634759
784635267,1774782
1774797,1774807
1775462,1774797
1775667,1774797
1774797,1775757
1774797,1776112
1776557,1774797
1774797,1776662
1774797,1776897
2328456,1774797
126999599,1774797
1774797,127006741
128319867,1774797
1774797,132218697
1774797,137356530
1774797,788996374
1499247990,1774797
1774797,1515990944
1774797,1771652313
1774802,1775452
1775642,1774802
1775667,1774802
1774802,1776112
1776557,1774802
1776892,1774802
2328456,1774802
126877750,1774802
1775667,1774807
1776112,1774807
1776557,1774807
1774807,2328456
1774827,1775462
1775642,1774827
1774827,1776702
1774827,1776957
4146552,1774827
1774827,4148741
1774827,23939045
1774827,23939091
1774827,46909636
228393445,1774827
400767552,1774827
1774827,1610683778
1774837,1776082
2268454,1774837
1774837,4147397
1774837,24352929
1774837,47987718
1774837,47987731
1774837,72915450
1775452,1774892
1775462,1774892
1775642,1774892
1774892,1776592
126877750,1774892
938058964,1774892
1776023686,1774892
1775967,1774897
1776002,1774897
1775232,1774972
1775452,1774972
1775642,1774972
1774972,1776072
1776112,1774972
1774972,2220109
1774972,52150910
1775462,1774997
1774997,1775627
1774997,1776087
1776982,1774997
1774997,4151162
1774997,24007074
1774997,72259583
1775017,1775782
1775017,1777092
1775032,1777227
2182821,1775032
1775032,24168132
1775032,24174877
1775032,24174884
1775032,24175202
24291820,1775032
47646815,1775032
1775032,71466583
126727237,1775032
1775032,348698790
1494715529,1775032
1680261836,1775032
1775047,1776422
1775047,1776427
1775047,1776442
1775047,1776447
1777232,1775047
1775047,22827171
1775047,23610182
227318424,1775047
229971214,1775047
231607947,1775047
1775047,348606859
348607885,1775047
1775047,348608416
1932632950,1775047
1776627,1775137
1776702,1775137
23939045,1775137
1775152,1775302
1775152,1775377
1775152,1775512
72270709,1775152
1775232,1776082
4151342,1775232
1776767,1775267
1775267,1776927
4649823,1775267
23985449,1775267
47565939,1775267
231617900,1775267
348608416,1775267
1776112,1775277
29870604,1775277
1775277,85594280
1775302,1775507
1775512,1775302
1775302,1775532
1775332,1775337
1775332,1775427
1775437,1775332
4146612,1775332
24107943,1775332
1775332,24107950
234835709,1775332
234835739,1775332
1775332,234835887
234836188,1775332
234860451,1775332
1775332,405236970
1775332,444490609
898386707,1775332
1308833250,1775332
1580215714,1775332
1757757078,1775332
1757757094,1775332
1757761712,1775332
1757761741,1775332
1775332,1757832994
1775332,1769357011
1775332,1769362835
1775337,1775427
1775337,1775437
24107943,1775337
24107950,1775337
1775337,234835709
234835739,1775337
234835887,1775337
1775337,234836188
234860451,1775337
1775337,405236970
1775337,405237425
1775337,444490609
1769357011,1775337
1775337,1769362835
1775342,1775347
1775342,1776787
1775342,1776792
1775342,374415795
1775342,1769400270
1775342,1769400581
1776787,1775347
1775347,1776797
348209084,1775347
348210408,1775347
1775352,1775357
1775352,1776797
1775352,1776802
47458421,1775352
1775352,374415795
1775357,1776477
1776797,1775357
1776802,1775357
1680257605,1775357
1775372,1775377
1775482,1775372
1775497,1775372
1775507,1775372
1775372,1775512
1775532,1775372
1775372,72270709
1775497,1775377
1775507,1775377
1775512,1775377
1775532,1775377
1775427,1775437
1775642,1775427
1775427,1775692
1775697,1775427
1775427,1775702
1775427,1776067
1775427,1776367
1775427,1776372
1776592,1775427
1776697,1775427
1776942,1775427
2246987,1775427
1775427,2246994
1775427,2258712
1775427,3115958
1775427,4144900
1775427,4144908
4144932,1775427
1775427,4145456
1775427,4146612
1775427,4148417
1775427,4148677
1775427,5650420
1775427,13347186
1775427,24237209
1775427,47847929
1775427,47848061
1775427,47865556
1775427,47865578
47865593,1775427
1775427,71544480
1775427,71644584
1775427,71644676
1775427,71645784
71855072,1775427
72257890,1775427
1775427,72270661
1775427,79561479
1775427,128123325
158989710,1775427
1775427,231606915
231607233,1775427
1775427,234835632
234835654,1775427
234835709,1775427
1775427,234835739
1775427,234835809
234835887,1775427
234835927,1775427
1775427,234836085
1775427,234860451
1775427,235232086
1775427,257434376
260079039,1775427
1775427,260079329
348715502,1775427
1775427,348716744
350476084,1775427
351053875,1775427
405237349,1775427
1775427,405237425
419596327,1775427
1775427,444490609
1775427,784632988
1775427,784634759
1775427,784634863
1775427,784635267
1775427,784635773
1775427,784636115
1775427,784637359
1775427,784637613
1775427,824222877
1775427,824225311
1775427,824237798
1775427,838973065
1775427,898386707
898387304,1775427
1775427,1308833250
1775427,1499329522
1775427,1513576172
1775427,1580215248
1775427,1580215714
1775427,1580215866
1775427,1580215909
1775427,1580215967
1775427,1581729904
1775427,1657415100
1775427,1657415175
1657417551,1775427
1775427,1657417886
1775427,1657418597
1775427,1657419561
1657719640,1775427
1775427,1657719663
1775427,1657719700
1775427,1657719952
1658044571,1775427
1775427,1658051971
1658061639,1775427
1775427,1658093326
1775427,1659017558
1661374484,1775427
1661986440,1775427
1676846587,1775427
1775427,1677965677
1775427,1677966173
1775427,1678496584
1775427,1678982942
1775427,1678983025
1694624781,1775427
1775427,1704192615
1757756813,1775427
1775427,1757756880
1775427,1757757070
1757757078,1775427
1757757094,1775427
1757757140,1775427
1775427,1757761680
1775427,1757761712
1757761741,1775427
1775427,1757761748
1775427,1757761756
1757832994,1775427
1790138559,1775427
1775427,1795351321
1775427,1927284144
1775427,1927284194
1775427,1927284283
1927284325,1775427
1775427,1932970148
1775427,1951525543
1775642,1775437
1775692,1775437
1775697,1775437
1775437,1775702
1775437,1775712
1776067,1775437
1776367,1775437
1775437,1776372
1776422,1775437
1776442,1775437
1776592,1775437
1776942,1775437
2246987,1775437
2246994,1775437
2258712,1775437
3115958,1775437
1775437,4144900
1775437,4144908
4144932,1775437
1775437,4146612
1775437,4148417
4148677,1775437
1775437,4151162
1775437,5650420
13347186,1775437
1775437,24092923
1775437,47847929
1775437,47848061
47865556,1775437
1775437,47865578
1775437,47865593
1775437,47934533
52150910,1775437
1775437,71544480
71644584,1775437
71645784,1775437
71855072,1775437
72257890,1775437
72270661,1775437
79561479,1775437
128123325,1775437
1775437,128636096
158989710,1775437
231606915,1775437
231607233,1775437
234835654,1775437
234835709,1775437
234835739,1775437
234835887,1775437
1775437,234860451
1775437,234942692
235231621,1775437
235232086,1775437
1775437,235424527
235424562,1775437
1775437,235424594
1775437,257434376
1775437,348715502
348716744,1775437
350476084,1775437
1775437,351053875
405237425,1775437
419596327,1775437
444490609,1775437
784632988,1775437
784634759,1775437
784635267,1775437
784635773,1775437
1775437,784636115
1775437,784637359
1775437,784637613
824222877,1775437
824225311,1775437
824237798,1775437
1499329522,1775437
1775437,1580215248
1775437,1580215967
1581729904,1775437
1657415100,1775437
1775437,1657415175
1657417551,1775437
1657417886,1775437
1657419561,1775437
1657719640,1775437
1657719663,1775437
1657719952,1775437
1658044571,1775437
1775437,1658051971
1658061639,1775437
1658093326,1775437
1661374484,1775437
1661986440,1775437
1676846587,1775437
1775437,1677965677
1678496584,1775437
1775437,1678982942
1775437,1678983025
1775437,1694624781
1775437,1704192615
1757756880,1775437
1757757070,1775437
1757757078,1775437
1775437,1757757140
1757832994,1775437
1927284144,1775437
1775437,1927284194
1775452,1775462
1775637,1775452
1775452,1775642
1775452,1775647
1775452,1775652
1775452,1775667
1775692,1775452
1775452,1776067
1775452,1776072
1776092,1775452
1775452,1776112
1775452,1776377
1775452,1776557
1776592,1775452
1775452,1776597
1775452,1776887
1775452,1776892
1777232,1775452
1775452,2220109
1775452,2228866
2312068,1775452
1775452,2312085
1775452,2328456
1775452,2805785
1775452,4144900
24346308,1775452
24346316,1775452
1775452,47987718
52150910,1775452
71543597,1775452
1775452,71615018
78938154,1775452
1775452,80628690
1775452,125534033
126877750,1775452
1775452,229733923
1775452,235232086
235424622,1775452
1775452,250986010
1775452,348716744
1775452,351098607
1775452,352053926
1775452,352055084
1775452,354333046
405237897,1775452
1775452,784633734
1775452,787366356
1775452,787373895
1775452,1046491990
1775452,1513564320
1775452,1513577381
1775452,1543042261
1775452,1580215967
1580217230,1775452
1775452,1580217250
1581730301,1775452
1775452,1581730905
1775452,1581731007
1775452,1581731097
1661986440,1775452
1775452,1679266983
1775452,1685158711
1775452,1740254579
1771703752,1775452
1771705517,1775452
1775452,1776023686
1775642,1775462
1775647,1775462
1775462,1775652
1775667,1775462
1775757,1775462
1775462,1776002
1775462,1776112
1775462,1776557
1775462,1776592
1776597,1775462
1776627,1775462
1775462,1776702
1776892,1775462
1775462,2220109
1775462,2258712
1775462,2328456
1775462,2805785
4145668,1775462
23939045,1775462
24508366,1775462
126877750,1775462
1775462,128319867
1775462,230488596
354383074,1775462
400766326,1775462
784633734,1775462
1775462,787366356
1775462,1499247990
1543042261,1775462
1775462,1578086108
1775462,1680358717
1775462,1771652313
1771703752,1775462
1771705517,1775462
1776023686,1775462
1775477,1775482
1775477,1775642
1775477,1776397
3855141,1775477
1775497,1775482
1775507,1775482
1775482,1775532
1775642,1775482
3855141,1775482
1775507,1775497
1775497,1775512
1775497,1775532
1775497,72270709
1775507,1775502
1775532,1775502
1775507,1775512
1775507,1775532
1775507,1775537
1775642,1775507
72270709,1775507
1775507,354380321
1659048317,1775507
1775532,1775512
72270709,1775532
354380321,1775532
1775532,1659048317
1775607,1775602
1775782,1775602
1776062,1775602
1776412,1775602
1775602,1776477
1775602,1777092
1775602,2208536
2208772,1775602
4147873,1775602
1775602,22830370
1775602,23325791
1775602,47390229
1775602,47458421
47520714,1775602
71544008,1775602
136703631,1775602
136704168,1775602
136704309,1775602
353831841,1775602
1775602,863032404
1680050992,1775602
1756983906,1775602
1889181478,1775602
1775782,1775607
1775607,1776412
1776477,1775607
1775607,2208445
1775607,2208536
1775607,4147873
1775607,23325791
1775607,47390229
1775607,47458421
1775607,136703631
1775607,136704168
136704309,1775607
353834062,1775607
1776087,1775627
1775627,1776982
4151162,1775627
24007074,1775627
72259583,1775627
128319867,1775627
1775637,1776377
1775637,2228866
1775637,24346308
1775637,24346316
1775637,230488596
1775637,1317715448
1775637,1685158711
1775642,1775667
1775692,1775642
1776002,1775642
1775642,1776067
1775642,1776082
1775642,1776112
1776397,1775642
1776422,1775642
1776442,1775642
1775642,1776447
1775642,1776557
1775642,1776592
1775642,1776597
1775642,1776627
1776702,1775642
1776892,1775642
1776927,1775642
2211223,1775642
2220109,1775642
2258712,1775642
1775642,2328456
3115958,1775642
1775642,3855141
1775642,4046557
4144648,1775642
4144900,1775642
4144908,1775642
4144932,1775642
1775642,4145668
1775642,4146544
1775642,4146612
1775642,4151162
4151342,1775642
1775642,13347186
1775642,23939045
1775642,24092923
47564647,1775642
1775642,47565549
1775642,47987718
71543597,1775642
71544480,1775642
71644584,1775642
71645784,1775642
78938154,1775642
1775642,80628690
126877750,1775642
1775642,227317652
1775642,227318683
1775642,229971214
231606915,1775642
1775642,231607947
1775642,235232086
235232193,1775642
1775642,235424562
1775642,235424594
235424622,1775642
235424693,1775642
250986010,1775642
348715502,1775642
1775642,348716744
1775642,352055084
1775642,359060026
784633734,1775642
784634759,1775642
1775642,787366356
1775642,787373895
1775642,824225311
1775642,830891729
900058271,1775642
1775642,938058920
1513577381,1775642
1580215017,1775642
1580215669,1775642
1580215967,1775642
1775642,1580216068
1580216142,1775642
1775642,1580216372
1775642,1580217054
1775642,1580217230
1775642,1580217250
1581730301,1775642
1775642,1581730905
1775642,1581731007
1581731097,1775642
1661986440,1775642
1676846587,1775642
1775642,1677967724
1680358717,1775642
1775642,1694624781
1775642,1740254579
1775642,1771652313
1775642,1771703752
1776023686,1775642
1775642,1790138595
1775642,1800179896
1775647,1775652
351098607,1775647
1046491990,1775647
1775647,1679266983
1775652,24508366
1775652,260077392
1775652,352252328
1046491990,1775652
1775757,1775667
1775667,1776112
1776557,1775667
1775667,1776597
1776892,1775667
1775667,2328456
126877750,1775667
1775667,128319867
784633734,1775667
787366356,1775667
1499247990,1775667
1661986440,1775667
1775667,1771652313
1771703752,1775667
1776927,1775692
2211223,1775692
3115958,1775692
1775692,4144932
1775692,4146612
47564647,1775692
1775692,47565549
71544480,1775692
71855072,1775692
72257890,1775692
1775692,784634759
1775692,824222877
1775692,824225311
1657415100,1775692
1657417551,1775692
1657417886,1775692
1775692,1657419561
1657719640,1775692
1657719952,1775692
1661374484,1775692
1661986440,1775692
1676846587,1775692
1694624781,1775692
1757761748,1775692
1927284144,1775692
1775697,1775702
1775697,1776372
1775697,72257890
1775697,72270661
1775697,257434376
405237425,1775697
1775697,784634759
1775697,784635267
1775697,1657417886
1775697,1657719640
1775697,1657719663
1775697,1657719952
1775697,1658044571
1658051971,1775697
1775697,1658061639
1775697,1658093326
1775697,1659017558
1775697,1659018426
1775697,1659025202
1775697,1661986440
1775697,1676846587
1775697,1678982942
1775697,1678983025
1775697,1695763699
1775697,1757761680
1775697,1757761712
1757761748,1775697
1757761756,1775697
1775697,1757832994
1775702,1776372
1775702,2258712
1775702,47848061
1775702,72257890
1775702,72270661
1775702,257434376
1775702,348715502
1775702,405237425
784634759,1775702
784637359,1775702
1657415100,1775702
1657417551,1775702
1657417886,1775702
1657719640,1775702
1775702,1657719663
1657719952,1775702
1658044571,1775702
1658051971,1775702
1658061639,1775702
1658093326,1775702
1659017558,1775702
1775702,1659018426
1659025202,1775702
1661986440,1775702
1775702,1676846587
1677965677,1775702
1678982942,1775702
1927284194,1775702
1776067,1775712
2258712,1775712
24092923,1775712
1776112,1775757
1775757,1776557
1775757,1776662
2328456,1775757
126999599,1775757
1775757,128319867
1775757,132218697
1776062,1775782
1776122,1775782
1776427,1775782
1775782,1776447
1775782,1776477
1775782,1777087
1777117,1775782
1775782,1777232
2208445,1775782
2208772,1775782
1775782,4147873
1775782,22830254
22830370,1775782
23325791,1775782
1775782,47390229
1775782,47458421
1775782,47520714
136703631,1775782
1775782,136704168
136704309,1775782
353831841,1775782
353834062,1775782
1680050992,1775782
1775867,1776317
1776662,1775867
1775867,1777127
1777132,1775867
146861779,1775867
1775867,228383796
228388747,1775867
1775867,353834062
1775867,788997256
1775907,1775912
1775907,1776102
1775907,1776107
23996074,1775912
23996093,1775912
1775912,47830388
1775912,71603711
1775912,353834062
1776002,231896292
1776027,23657568
1776027,23985644
24002581,1776027
1776027,24007952
1776062,1776477
1776062,2208536
1776062,4147873
1776062,23325791
136703631,1776062
1776062,136704168
136704309,1776062
1776062,353834062
1776062,1680050992
2258520,1776067
1776067,2258712
24092156,1776067
24092923,1776067
1776067,71644584
1776067,71645784
348715502,1776067
1776067,348716744
1776067,1704192615
1790138595,1776067
1776067,1790177150
1776082,47987718
47987731,1776082
4151162,1776087
1776087,24007074
71646554,1776087
128676455,1776087
1776087,838992628
1776112,1776367
1776112,1776557
1776597,1776112
1776892,1776112
2328456,1776112
1776112,4151342
29870604,1776112
1776587,1776122
1776122,1777092
1777237,1776122
2208536,1776122
1776317,146861779
1776317,228381963
1776342,1777227
2182821,1776342
82805306,1776347
72257890,1776367
158989710,1776367
4148417,1776372
72270661,1776372
234835709,1776372
1776372,234835739
234835887,1776372
1776372,234860451
405237425,1776372
1776372,1581729904
1657417551,1776372
1657417886,1776372
1657719640,1776372
1776372,1657719663
1657719952,1776372
1927284194,1776372
24346308,1776377
24346316,1776377
129609800,1776377
1776377,138515572
230266321,1776377
1776377,1317715448
1685158711,1776377
23325791,1776412
1776422,1776427
1776442,1776422
1776422,1776447
1777232,1776422
1776442,1776427
1776537,1776427
1776442,1776447
1777232,1776442
1776537,1776447
1776477,1777092
2208772,1776477
1776477,4147873
1776477,22830370
1776477,23325791
47458421,1776477
47520714,1776477
1776477,71544008
136703631,1776477
136704168,1776477
136704309,1776477
353831841,1776477
380690154,1776477
863032404,1776477
864711496,1776477
1776477,1680050992
1716314736,1776477
1776477,1756983906
1889181478,1776477
47987731,1776512
1776512,230665709
350462476,1776512
1776512,1515990124
1777232,1776537
1776597,1776557
1776892,1776557
1776557,2328456
126877750,1776557
1776557,128319867
784633734,1776557
1776557,787366356
1776557,1499247990
1661986440,1776557
1771703752,1776557
1776587,2208445
47847929,1776592
47865556,1776592
1776592,72270661
1776592,158989710
1776592,784634759
1776592,1657417886
1661986440,1776592
1776892,1776597
126877750,1776597
784633734,1776597
1776597,787366356
1661986440,1776597
1771703752,1776597
1776702,1776627
1776627,1776957
1776627,4145668
4146552,1776627
1776627,4148741
23939045,1776627
1776627,23939091
1776627,46909636
400766326,1776627
1610683778,1776627
1776897,1776662
1776662,2328456
128319867,1776662
1776662,132218697
788996374,1776662
1776662,1499247990
4148417,1776697
1776697,72257890
1776957,1776702
1776702,4146552
1776702,4148741
23939045,1776702
1776702,23939091
1776702,46909636
1776767,4649823
23985449,1776767
1776767,23985644
1776767,47565939
1776767,71559290
231617900,1776767
348608416,1776767
1776767,359060026
1776792,1776787
348211982,1776787
1776787,374415795
1776792,348209084
1776797,1776802
374415795,1776797
1776802,1680257605
2258520,1776807
1776892,2328456
1776892,126877750
787366356,1776892
1776892,787373895
2328456,1776897
1499247990,1776897
1776927,2211223
2211238,1776927
1776927,23985449
1776927,47565939
1776957,4145668
23939045,1776957
46909636,1776957
4151954,1777082
1777082,136703631
1777082,136704309
1777082,830901136
1777087,1777232
4151174,1777087
2208445,1777092
2208536,1777092
2208772,1777092
146861779,1777127
1777127,228384077
228388554,1777127
1777127,228388903
228389155,1777127
228390629,1777127
1777127,249321531
1777132,146861779
1777132,228377622
1777132,228384077
228388554,1777132
1777132,228388747
228388903,1777132
228390629,1777132
1777132,249321531
24168132,1777212
1777212,24174877
1777227,23813560
24168132,1777227
24174877,1777227
1777227,126727237
1781858447,1777227
1777232,4151174
22827171,1777232
1777237,2208445
1790138559,1795351321
1790138595,1790177150
1888788429,1790169567
1888788429,1790177150
2046270943,1795351321
2094410385,1887880865
1888394936,1888395338
1921237690,1888789713
1888789713,2094410385
1888826574,2046272383
1927284283,1927284144
23813560,2182821
24168132,2182821
24174877,2182821
2182821,24175202
2182821,47646815
71466898,2182821
126727237,2182821
2182821,227270058
348698847,2182821
2182821,901989566
1036795677,2182821
1680259260,2182821
2182821,1680277058
2208445,2208536
2208445,4147873
2208445,22830370
47458421,2208445
47520698,2208445
47520714,2208445
136703631,2208445
136704168,2208445
2208445,136704309
2208445,338340784
353831841,2208445
2208445,863032404
864711496,2208445
2208445,1716314736
1756983906,2208445
1889181478,2208445
22830370,2208536
2208536,47520714
2208536,136703631
4147873,2208772
4151954,2208772
23325791,2208772
2208772,47390229
47458421,2208772
136703631,2208772
136704168,2208772
353834062,2208772
2211223,2211238
71544625,2211223
2211223,359060026
47565549,2211238
23657568,2214318
2214318,23985644
23986948,2214318
2214318,24002581
2214318,24004448
2214318,24005195
24007952,2214318
2214318,44989122
2214318,44989325
44989548,2214318
2214318,47572475
47572505,2214318
47572529,2214318
47572541,2214318
2214318,47573939
2214318,71572542
72495894,2214318
72495962,2214318
2214318,72496701
2214318,72497223
2214318,231672762
231685619,2214318
2214318,348634646
348637649,2214318
353834062,2214318
2214318,444523163
976982872,2214318
1499342340,2214318
1576313429,2214318
1590321840,2214318
2214318,1680357086
4151342,2220109
24346308,2228866
1685158711,2228866
2258712,2229035
2229035,4144432
24345947,2229035
128314283,2229035
138515712,2229035
2246987,2246994
4144900,2246987
2246987,5650420
2246987,71855072
2246987,260079329
4144900,2246994
5650420,2246994
71855072,2246994
2258712,2258520
71646554,2258520
2258520,128676455
2258520,838992628
4144432,2258712
4144648,2258712
2258712,13347186
24092156,2258712
24092923,2258712
71644584,2258712
2258712,71645784
2258712,79561479
2258712,128123325
2258712,128314283
138515712,2258712
2258712,230488596
348715502,2258712
2258712,348716744
354380321,2258712
354383074,2258712
1317715448,2258712
1580215967,2258712
1581731007,2258712
2258712,1704192615
2258712,1789653698
2258712,1790138595
2258712,1790169567
2258712,1790177150
2258712,1887880865
2258712,1888788429
2258965,128676975
128676975,2262209
128778875,2262209
24352929,2268454
47987731,2268454
72915450,2268454
2268454,130130740
230665709,2268454
227317652,227318683
227317652,229971214
231606915,227317652
227317652,231607947
227317652,348607885
359060026,227317652
938058920,227317652
1676846587,227317652
1771652313,227317652
229971214,227318009
227318424,227318683
227318424,348606196
227318424,348606859
227318424,348607885
227318424,1706313046
229971214,227318683
231606915,227318683
227318683,348606859
227318683,348607885
348608416,227318683
359060026,227318683
830891729,227318683
938058920,227318683
227318683,939887081
1676846587,227318683
1771652313,227318683
23610182,22827171
71543597,22827171
22827171,227318424
22827171,227318683
22827171,229971214
22827171,231607947
22827171,348606196
22827171,348606859
22827171,348607885
830891729,22827171
22827171,1706313046
136703631,22830254
136704168,22830254
136704309,22830254
22830370,23325791
22830370,23657568
24002581,22830370
24005195,22830370
24007952,22830370
22830370,44989325
47520698,22830370
47572529,22830370
47573939,22830370
22830370,72495962
22830370,72496701
136703631,22830370
22830370,136704168
136704309,22830370
22830370,231672762
22830370,353834062
22830370,444523163
22830370,1680050992
1889181461,22830370
22830370,1932629392
228388554,228377622
228377622,228390629
228381203,1511074667
353831841,228381963
228388554,228383796
228383796,228388903
228390629,228383796
228384077,228388747
228388747,228388554
353834062,228388554
228388903,228388747
228390629,228388747
231896292,228388747
249321531,228388747
228388903,353834062
228390629,228390459
353831841,228390459
824167805,228390459
1569420060,228390459
228390629,229912643
352624843,228390629
788997256,228390629
228390629,1581023265
229720940,1501692114
229734640,352059163
352617902,229912643
352623822,229912643
352624843,229912643
352630597,229912643
353831841,229912643
353942416,229912643
229912643,353944999
1581023265,229912643
229971214,231606915
229971214,231607947
359060026,229971214
229971214,1676846587
230266321,230597543
230672732,353834062
231607947,231606915
359060026,231606915
231606915,824222877
231606915,824225311
231606915,830891729
231606915,938058920
1676846587,231606915
231607947,348607885
359060026,231607947
938058920,231607947
1676846587,231607947
231607947,1771652313
348637209,231672762
241135439,231896292
231896292,353834062
840814050,231896292
232190078,260077392
232190078,350849052
232190078,352252328
126877750,2328456
126999599,2328456
2328456,127006741
2328456,128319867
2328456,132218697
137356530,2328456
787366356,2328456
788996374,2328456
1499247990,2328456
2328456,1515990944
2328456,1771652313
2332276,23996074
2332276,24429568
47830388,2332276
48289169,2332276
2332276,71898059
2332276,352254973
353834062,2332276
2332276,354987130
2332276,824161299
2332276,1670074783
1771067819,2332276
23325791,47458421
47520714,23325791
71544008,23325791
136703631,23325791
23325791,136704168
23325791,136704309
353831841,23325791
23325791,380690154
23325791,863032404
864711496,23325791
23325791,1716314736
23325791,1756983906
234835709,234835739
234835709,234835887
234835709,234860451
234835887,405237425
227318424,23610182
348606859,23610182
23610182,348607885
23610182,348608416
1932632950,23610182
24168132,23812708
23812708,24174877
23812718,24168132
24174877,23812718
47646815,23812718
24168132,23813560
24174877,23813560
24175202,23813560
44989223,23813560
23813560,47646815
348701447,23813560
1680259260,23813560
23814849,24005195
72495962,23814849
23939045,23939091
46909636,23939045
23939091,46909636
400766326,23939091
824210739,23939091
1578086108,23939091
23986948,23985644
47572541,23985644
23985644,126854434
44989223,23986948
72495894,23986948
47675509,23996074
23996074,47830388
23996074,354982912
47675509,23996093
23996396,24302061
24002581,24002556
24002556,24005195
24007952,24002556
24002581,24005195
24007952,24002581
24002581,44988934
44989122,24002581
44989223,24002581
24002581,44989325
72495894,24002581
72495962,24002581
126854434,24002581
231672762,24002581
24004448,24005195
24004448,44988934
44989223,24004448
24004448,47573939
24004448,72495894
24005195,44988934
44989122,24005195
44989223,24005195
24005195,47572529
47572541,24005195
24005195,47573939
24005195,72495894
72495962,24005195
24005195,72496701
126854434,24005195
24005195,231672762
444523163,24005195
72259583,24007074
128319867,24007074
24007074,1583926565
24007952,44988934
24007952,44989223
24092156,71646554
24092156,838992628
71645784,24092923
24092923,71646554
128123325,24092923
348718726,24092923
838992628,24092923
1704192615,24092923
1790177150,24092923
1888789713,24092923
24107943,24107950
24166696,71621199
82805306,24166696
